strategy_id,strategy_base_id,strategy_name,strategy_base_name,strategy_kind,pool_id,pool_name,sample_start,sample_end,sample_tag,sample_label,sample_short_label,is_primary_sample,stock_count,base_weight_method,base_weight_name,core_source_mode,core_source_name,core_ratio,explore_ratio,pure_core_max_holdings,total_return,cagr,max_drawdown,annual_volatility,sharpe_ratio,monthly_win_rate,average_annual_turnover,cumulative_trading_cost
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_pulse55_1w_v3__since_2025_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_pulse55_1w_v3,核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(快跌单周55%脉冲v3) (2025-01 起),核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(快跌单周55%脉冲v3),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2025-01-01,2026-08-11,since_2025_01,2025-01 起,2025-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.12689124,0.59931312,-0.27294993,0.47623851,1.05809712,0.57894737,4.73102981,0.01078065
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_combined_v1__since_2025_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_combined_v1,核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合快跌与弱宽度联合触发v1) (2025-01 起),核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合快跌与弱宽度联合触发v1),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2025-01-01,2026-08-11,since_2025_01,2025-01 起,2025-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,0.85829792,0.47045620,-0.27488886,0.41510046,0.93475556,0.63157895,6.00050313,0.01365213
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_drawdown_v1__since_2025_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_drawdown_v1,核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合快跌回撤触发v1) (2025-01 起),核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合快跌回撤触发v1),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2025-01-01,2026-08-11,since_2025_01,2025-01 起,2025-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,0.85829792,0.47045620,-0.27488886,0.41510046,0.93475556,0.63157895,6.00050313,0.01365213
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_early_balanced_v2__since_2025_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_early_balanced_v2,核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合提前联合触发中等降仓v2) (2025-01 起),核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合提前联合触发中等降仓v2),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2025-01-01,2026-08-11,since_2025_01,2025-01 起,2025-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,0.75360944,0.41834788,-0.25938481,0.43361530,0.78467280,0.63157895,6.57773318,0.01436113
core_explore_80_20_equal_weight_winner_core__path7_crash_resilience_cash50_static_fast_pulse_v3_defbar__since_2025_01,core_explore_80_20_equal_weight_winner_core__path7_crash_resilience_cash50_static_fast_pulse_v3_defbar,核心80_探索20_等权底座_胜出者核心__Path7防守杠铃(常态50%周频进攻/快跌15%脉冲v3) (2025-01 起),核心80_探索20_等权底座_胜出者核心__Path7防守杠铃(常态50%周频进攻/快跌15%脉冲v3),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2025-01-01,2026-08-11,since_2025_01,2025-01 起,2025-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,0.10878653,0.06636482,-0.07909011,0.09253474,0.71878391,0.56626506,1.84099118,0.00334155
core_explore_80_20_equal_weight_winner_core__path7_crash_resilience_cash50_weekly50_fast_combined_v2_defbar__since_2025_01,core_explore_80_20_equal_weight_winner_core__path7_crash_resilience_cash50_weekly50_fast_combined_v2_defbar,核心80_探索20_等权底座_胜出者核心__Path7防守杠铃(50%现金/50%周频进攻v2) (2025-01 起),核心80_探索20_等权底座_胜出者核心__Path7防守杠铃(50%现金/50%周频进攻v2),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2025-01-01,2026-08-11,since_2025_01,2025-01 起,2025-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,0.09154620,0.05601726,-0.10286835,0.10061216,0.59255311,0.57831325,1.92926679,0.00355058
core_explore_80_20_equal_weight_winner_core__path7_crash_resilience_cash70_weekly30_fast_combined_v1_defbar__since_2025_01,core_explore_80_20_equal_weight_winner_core__path7_crash_resilience_cash70_weekly30_fast_combined_v1_defbar,核心80_探索20_等权底座_胜出者核心__Path7防守杠铃(70%现金/30%周频进攻v1) (2025-01 起),核心80_探索20_等权底座_胜出者核心__Path7防守杠铃(70%现金/30%周频进攻v1),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2025-01-01,2026-08-11,since_2025_01,2025-01 起,2025-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,0.04152971,0.02564217,-0.07412894,0.07237992,0.38985796,0.59036145,1.87581920,0.00338785
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_breadth_v1__since_2025_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_breadth_v1,核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合弱宽度触发v1) (2025-01 起),核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合弱宽度触发v1),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2025-01-01,2026-08-11,since_2025_01,2025-01 起,2025-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,0.02578290,0.01596572,-0.16733999,0.22744839,0.08702887,0.63157895,5.75891394,0.00995285
core_explore_60_40_equal_weight_winner_core__growth_elastic_v70_port_fast_crash_early_balanced_v2__since_2025_01,core_explore_60_40_equal_weight_winner_core__growth_elastic_v70_port_fast_crash_early_balanced_v2,核心60_探索40_等权底座_胜出者核心__Path2高弹性v70(全组合提前联合触发中等降仓v2) (2025-01 起),核心60_探索40_等权底座_胜出者核心__Path2高弹性v70(全组合提前联合触发中等降仓v2),core_explore,growth_elastic,Path2 高弹性赢家池,2025-01-01,2026-08-11,since_2025_01,2025-01 起,2025-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.60000000,0.40000000,0,0.07912935,0.04852643,-0.21175149,0.32000243,0.28454129,0.54761905,15.66424873,0.02760036
core_explore_60_40_equal_weight_winner_core__growth_elastic_v70_port_fast_crash_combined_v1__since_2025_01,core_explore_60_40_equal_weight_winner_core__growth_elastic_v70_port_fast_crash_combined_v1,核心60_探索40_等权底座_胜出者核心__Path2高弹性v70(全组合快跌与弱宽度联合触发v1) (2025-01 起),核心60_探索40_等权底座_胜出者核心__Path2高弹性v70(全组合快跌与弱宽度联合触发v1),core_explore,growth_elastic,Path2 高弹性赢家池,2025-01-01,2026-08-11,since_2025_01,2025-01 起,2025-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.60000000,0.40000000,0,-0.05016805,-0.03151898,-0.35068472,0.36725067,0.09092688,0.52380952,14.82859554,0.02670927
core_explore_60_40_equal_weight_winner_core__growth_elastic_v70_port_fast_crash_drawdown_v1__since_2025_01,core_explore_60_40_equal_weight_winner_core__growth_elastic_v70_port_fast_crash_drawdown_v1,核心60_探索40_等权底座_胜出者核心__Path2高弹性v70(全组合快跌回撤触发v1) (2025-01 起),核心60_探索40_等权底座_胜出者核心__Path2高弹性v70(全组合快跌回撤触发v1),core_explore,growth_elastic,Path2 高弹性赢家池,2025-01-01,2026-08-11,since_2025_01,2025-01 起,2025-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.60000000,0.40000000,0,-0.05016805,-0.03151898,-0.35068472,0.36725067,0.09092688,0.52380952,14.82859554,0.02670927
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_pulse55_1w_v3__since_2026_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_pulse55_1w_v3,核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(快跌单周55%脉冲v3) (2026-01 起),核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(快跌单周55%脉冲v3),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2026-01-01,2026-08-11,since_2026_01,2026-01 起,2026-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,0.22383771,0.39421391,-0.27467352,0.57089114,0.55750613,0.57142857,6.29210276,0.00440923
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_early_balanced_v2__since_2026_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_early_balanced_v2,核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合提前联合触发中等降仓v2) (2026-01 起),核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合提前联合触发中等降仓v2),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2026-01-01,2026-08-11,since_2026_01,2026-01 起,2026-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,0.20687202,0.36255729,-0.27930218,0.56381033,0.40318515,0.57142857,7.69235859,0.00565463
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_pulse65_1w_v4__since_2026_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_pulse65_1w_v4,核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(快跌单周65%脉冲v4) (2026-01 起),核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(快跌单周65%脉冲v4),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2026-01-01,2026-08-11,since_2026_01,2026-01 起,2026-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,0.20620481,0.36131818,-0.28920815,0.58349596,0.51715255,0.57142857,5.88623903,0.00411880
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_combined_v1__since_2026_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_combined_v1,核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合快跌与弱宽度联合触发v1) (2026-01 起),核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合快跌与弱宽度联合触发v1),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2026-01-01,2026-08-11,since_2026_01,2026-01 起,2026-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,0.16846039,0.29194283,-0.28817903,0.55172619,0.36766249,0.57142857,7.43851007,0.00559170
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_drawdown_v1__since_2026_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_drawdown_v1,核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合快跌回撤触发v1) (2026-01 起),核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合快跌回撤触发v1),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2026-01-01,2026-08-11,since_2026_01,2026-01 起,2026-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,0.16846039,0.29194283,-0.28817903,0.55172619,0.36766249,0.57142857,7.43851007,0.00559170
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_breadth_v1__since_2026_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_risk20_port_fast_crash_breadth_v1,核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合弱宽度触发v1) (2026-01 起),核心80_探索20_总市值底座_胜出者核心__Path1稳健候选(全组合弱宽度触发v1),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2026-01-01,2026-08-11,since_2026_01,2026-01 起,2026-01,False,1708,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,0.04422819,0.07380033,-0.10869079,0.26146736,0.21354005,0.57142857,4.92218095,0.00339548
core_explore_80_20_equal_weight_winner_core__path7_crash_resilience_cash50_static_fast_pulse_v3_defbar__since_2026_01,core_explore_80_20_equal_weight_winner_core__path7_crash_resilience_cash50_static_fast_pulse_v3_defbar,核心80_探索20_等权底座_胜出者核心__Path7防守杠铃(常态50%周频进攻/快跌15%脉冲v3) (2026-01 起),核心80_探索20_等权底座_胜出者核心__Path7防守杠铃(常态50%周频进攻/快跌15%脉冲v3),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2026-01-01,2026-08-11,since_2026_01,2026-01 起,2026-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,-0.00854611,-0.01402185,-0.07904303,0.11234015,-0.11661554,0.50000000,3.67189822,0.00241417
core_explore_80_20_equal_weight_winner_core__path7_crash_resilience_cash70_weekly30_fast_combined_v1_defbar__since_2026_01,core_explore_80_20_equal_weight_winner_core__path7_crash_resilience_cash70_weekly30_fast_combined_v1_defbar,核心80_探索20_等权底座_胜出者核心__Path7防守杠铃(70%现金/30%周频进攻v1) (2026-01 起),核心80_探索20_等权底座_胜出者核心__Path7防守杠铃(70%现金/30%周频进攻v1),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2026-01-01,2026-08-11,since_2026_01,2026-01 起,2026-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,-0.02867275,-0.04673653,-0.07395999,0.08779158,-0.53647891,0.46666667,3.04563380,0.00202731
core_explore_80_20_equal_weight_winner_core__path7_crash_resilience_cash50_weekly50_fast_combined_v2_defbar__since_2026_01,core_explore_80_20_equal_weight_winner_core__path7_crash_resilience_cash50_weekly50_fast_combined_v2_defbar,核心80_探索20_等权底座_胜出者核心__Path7防守杠铃(50%现金/50%周频进攻v2) (2026-01 起),核心80_探索20_等权底座_胜出者核心__Path7防守杠铃(50%现金/50%周频进攻v2),core_explore,core_explore_seed,Path1/3 核心-探索-种子共用池,2026-01-01,2026-08-11,since_2026_01,2026-01 起,2026-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,-0.04264513,-0.06919246,-0.10799135,0.12940229,-0.52628003,0.50000000,3.76565048,0.00249469
core_explore_60_40_equal_weight_winner_core__growth_elastic_v70_port_fast_crash_early_balanced_v2__since_2026_01,core_explore_60_40_equal_weight_winner_core__growth_elastic_v70_port_fast_crash_early_balanced_v2,核心60_探索40_等权底座_胜出者核心__Path2高弹性v70(全组合提前联合触发中等降仓v2) (2026-01 起),核心60_探索40_等权底座_胜出者核心__Path2高弹性v70(全组合提前联合触发中等降仓v2),core_explore,growth_elastic,Path2 高弹性赢家池,2026-01-01,2026-08-11,since_2026_01,2026-01 起,2026-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.60000000,0.40000000,0,0.12778842,0.21878913,-0.21175149,0.48074129,0.62316766,0.60000000,15.33623629,0.01155001
core_explore_60_40_equal_weight_winner_core__growth_elastic_v70_port_fast_crash_combined_v1__since_2026_01,core_explore_60_40_equal_weight_winner_core__growth_elastic_v70_port_fast_crash_combined_v1,核心60_探索40_等权底座_胜出者核心__Path2高弹性v70(全组合快跌与弱宽度联合触发v1) (2026-01 起),核心60_探索40_等权底座_胜出者核心__Path2高弹性v70(全组合快跌与弱宽度联合触发v1),core_explore,growth_elastic,Path2 高弹性赢家池,2026-01-01,2026-08-11,since_2026_01,2026-01 起,2026-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.60000000,0.40000000,0,-0.06287295,-0.10132871,-0.35068472,0.57855521,0.07390369,0.53333333,17.44174321,0.01290889
core_explore_60_40_equal_weight_winner_core__growth_elastic_v70_port_fast_crash_drawdown_v1__since_2026_01,core_explore_60_40_equal_weight_winner_core__growth_elastic_v70_port_fast_crash_drawdown_v1,核心60_探索40_等权底座_胜出者核心__Path2高弹性v70(全组合快跌回撤触发v1) (2026-01 起),核心60_探索40_等权底座_胜出者核心__Path2高弹性v70(全组合快跌回撤触发v1),core_explore,growth_elastic,Path2 高弹性赢家池,2026-01-01,2026-08-11,since_2026_01,2026-01 起,2026-01,False,1708,equal_weight,等权底座,winner_core,胜出者核心,0.60000000,0.40000000,0,-0.06287295,-0.10132871,-0.35068472,0.57855521,0.07390369,0.53333333,17.44174321,0.01290889
