strategy_id,strategy_base_id,strategy_name,strategy_base_name,strategy_kind,pool_id,pool_name,sample_start,sample_end,sample_tag,sample_label,sample_short_label,is_primary_sample,stock_count,base_weight_method,base_weight_name,core_source_mode,core_source_name,core_ratio,explore_ratio,pure_core_max_holdings,total_return,cagr,max_drawdown,annual_volatility,sharpe_ratio,monthly_win_rate,average_annual_turnover,cumulative_trading_cost
core_explore_90_10_total_mv_winner_core__aggr_13_87_prom12_emergent_theme_quality_gate_signal28_leader72_risk15_cap12_exit64__since_2017_01,core_explore_90_10_total_mv_winner_core__aggr_13_87_prom12_emergent_theme_quality_gate_signal28_leader72_risk15_cap12_exit64,"核心90_探索10_总市值底座_胜出者核心__进攻13/87 晋升12只(强主题涌现, 信号28%, 龙头72%, 熊市15%, 单票12%, 出场64%) (2017-01 起)","核心90_探索10_总市值底座_胜出者核心__进攻13/87 晋升12只(强主题涌现, 信号28%, 龙头72%, 熊市15%, 单票12%, 出场64%)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-06-03,since_2017_01,2017-01 起,2017-01,False,1679,total_mv,总市值底座,winner_core,胜出者核心,0.90000000,0.10000000,0,2.11761338,0.12714890,-0.27588215,0.19072220,0.71850034,0.50877193,2.83613095,0.05311050
core_explore_90_10_total_mv_winner_core__aggr_03_97_prom3_core_6_1_promo_liqmom_top12_risk22_mom_exit42_reconfirm98_caution52_cap22_cost_guard_v21__since_2017_01,core_explore_90_10_total_mv_winner_core__aggr_03_97_prom3_core_6_1_promo_liqmom_top12_risk22_mom_exit42_reconfirm98_caution52_cap22_cost_guard_v21,"核心90_探索10_总市值底座_胜出者核心__进攻3/97 晋升3只(量价前12%, 动量三档22%, 出场42%, 恢复98, 谨慎52%, 单票22%, 成本防守v21) (2017-01 起)","核心90_探索10_总市值底座_胜出者核心__进攻3/97 晋升3只(量价前12%, 动量三档22%, 出场42%, 恢复98, 谨慎52%, 单票22%, 成本防守v21)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-06-04,since_2017_01,2017-01 起,2017-01,False,1679,total_mv,总市值底座,winner_core,胜出者核心,0.90000000,0.10000000,0,2.11672429,0.12711506,-0.25534422,0.23802579,0.61020250,0.42982456,3.46245510,0.04840685
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_core_multifactor_quality_tilt__sat_three_stage_buffered__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_core_multifactor_quality_tilt__sat_three_stage_buffered,核心80_探索20_总市值底座_胜出者核心__进攻5/95 晋升7只(多因子偏质量)__卫星周频三档风控(双周确认) (2017-01 起),核心80_探索20_总市值底座_胜出者核心__进攻5/95 晋升7只(多因子偏质量)__卫星周频三档风控(双周确认),core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-14,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.08370902,0.12703395,-0.38816789,0.22452583,0.64049020,0.50442478,3.19451240,0.06463952
core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_6_1_full_risk_cap60_biweekly__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_6_1_full_risk_cap60_biweekly,"核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(核心6-1动量, 满风险, 单票60%, 双周) (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(核心6-1动量, 满风险, 单票60%, 双周)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-15,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.00620963,0.12664066,-0.51832008,0.30173395,0.54719980,0.55000000,7.15953368,0.13920787
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_core_multifactor_quality_tilt__sat_three_stage_buffered_asym13__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_core_multifactor_quality_tilt__sat_three_stage_buffered_asym13,核心80_探索20_总市值底座_胜出者核心__进攻5/95 晋升7只(多因子偏质量)__卫星周频三档风控(快减1慢加3) (2017-01 起),核心80_探索20_总市值底座_胜出者核心__进攻5/95 晋升7只(多因子偏质量)__卫星周频三档风控(快减1慢加3),core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-14,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.06227079,0.12619929,-0.38449868,0.22370074,0.63877565,0.50442478,3.17947084,0.06407537
core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_core_6_1_full_risk__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_05_95_prom7_core_6_1_full_risk,"核心80_探索20_总市值底座_胜出者核心__进攻5/95 晋升7只(核心6-1动量, 关闭熊市降仓) (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻5/95 晋升7只(核心6-1动量, 关闭熊市降仓)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-15,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.06017297,0.12611733,-0.59151476,0.29566692,0.54318183,0.53097345,4.26827726,0.09159609
core_explore_90_10_total_mv_winner_core__aggr_03_97_prom3_core_6_1_promo_liqmom_top12_risk26_mom_exit46_reconfirm96_caution56_cap28_cost_guard_v19__since_2017_01,core_explore_90_10_total_mv_winner_core__aggr_03_97_prom3_core_6_1_promo_liqmom_top12_risk26_mom_exit46_reconfirm96_caution56_cap28_cost_guard_v19,"核心90_探索10_总市值底座_胜出者核心__进攻3/97 晋升3只(量价前12%, 动量三档26%, 出场46%, 恢复96, 谨慎56%, 单票28%, 成本防守v19) (2017-01 起)","核心90_探索10_总市值底座_胜出者核心__进攻3/97 晋升3只(量价前12%, 动量三档26%, 出场46%, 恢复96, 谨慎56%, 单票28%, 成本防守v19)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-06-04,since_2017_01,2017-01 起,2017-01,False,1679,total_mv,总市值底座,winner_core,胜出者核心,0.90000000,0.10000000,0,2.09058024,0.12611608,-0.30370251,0.23121399,0.62137630,0.42982456,3.63569160,0.05175248
core_explore_90_10_total_mv_winner_core__aggr_03_97_prom3_core_6_1_promo_liqmom_top12_risk26_mom_exit46_reconfirm96_caution56_cap28_cost_guard_v22_growth_restore__since_2017_01,core_explore_90_10_total_mv_winner_core__aggr_03_97_prom3_core_6_1_promo_liqmom_top12_risk26_mom_exit46_reconfirm96_caution56_cap28_cost_guard_v22_growth_restore,"核心90_探索10_总市值底座_胜出者核心__进攻3/97 晋升3只(量价前12%, 动量三档26%, 出场46%, 恢复96, 谨慎56%, 单票28%, 成本防守v22收益修复) (2017-01 起)","核心90_探索10_总市值底座_胜出者核心__进攻3/97 晋升3只(量价前12%, 动量三档26%, 出场46%, 恢复96, 谨慎56%, 单票28%, 成本防守v22收益修复)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-06-04,since_2017_01,2017-01 起,2017-01,False,1679,total_mv,总市值底座,winner_core,胜出者核心,0.90000000,0.10000000,0,2.09058024,0.12611608,-0.30370251,0.23121399,0.62137630,0.42982456,3.63569160,0.05175248
core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_weekly_alpha_pullback_risk50_cap40_hold2_turn40_weekly__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_weekly_alpha_pullback_risk50_cap40_hold2_turn40_weekly,"核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(周频Alpha回踩, 熊市50%, 单票40%, 持有2周, 换手40%, 单周) (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(周频Alpha回踩, 熊市50%, 单票40%, 持有2周, 换手40%, 单周)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-14,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.98627309,0.12610743,-0.33263869,0.22707752,0.63705317,0.52400835,8.55771906,0.17442297
core_explore_80_20_total_mv_winner_core__aggr_02_98_prom1_core_3_1_cash_off_and_cap100__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_02_98_prom1_core_3_1_cash_off_and_cap100,"核心80_探索20_总市值底座_胜出者核心__进攻2/98 晋升1只(核心3-1动量, 熊市空仓 and, 单票100%) (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻2/98 晋升1只(核心3-1动量, 熊市空仓 and, 单票100%)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-15,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.04206661,0.12540788,-0.40217434,0.26398085,0.57534516,0.30973451,2.93132174,0.08155595
core_explore_90_10_equal_weight_winner_core__aggr_13_87_prom12_emergent_theme_quality_gate_signal26_leader72_risk20_cap12_exit68__since_2017_01,core_explore_90_10_equal_weight_winner_core__aggr_13_87_prom12_emergent_theme_quality_gate_signal26_leader72_risk20_cap12_exit68,"核心90_探索10_等权底座_胜出者核心__进攻13/87 晋升12只(强主题涌现, 信号26%, 龙头72%, 熊市20%, 单票12%, 出场68%) (2017-01 起)","核心90_探索10_等权底座_胜出者核心__进攻13/87 晋升12只(强主题涌现, 信号26%, 龙头72%, 熊市20%, 单票12%, 出场68%)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-06-09,since_2017_01,2017-01 起,2017-01,False,1679,equal_weight,等权底座,winner_core,胜出者核心,0.90000000,0.10000000,0,2.07213165,0.12540659,-0.20784692,0.18455017,0.72939835,0.49122807,3.07320165,0.05466002
core_explore_80_20_total_mv_winner_core__aggr_01_99_prom1_core_3_1_cash_off_and_cap100__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_01_99_prom1_core_3_1_cash_off_and_cap100,"核心80_探索20_总市值底座_胜出者核心__进攻1/99 晋升1只(核心3-1动量, 熊市空仓 and, 单票100%) (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻1/99 晋升1只(核心3-1动量, 熊市空仓 and, 单票100%)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-15,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.03678469,0.12520021,-0.40337786,0.26446854,0.57415860,0.30973451,2.90400589,0.08097277
core_explore_80_20_total_mv_winner_core__aggr_13_87_prom12_emergent_theme_quality_gate_signal26_leader72_risk20_cap12_exit68__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_13_87_prom12_emergent_theme_quality_gate_signal26_leader72_risk20_cap12_exit68,"核心80_探索20_总市值底座_胜出者核心__进攻13/87 晋升12只(强主题涌现, 信号26%, 龙头72%, 熊市20%, 单票12%, 出场68%) (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻13/87 晋升12只(强主题涌现, 信号26%, 龙头72%, 熊市20%, 单票12%, 出场68%)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-06-09,since_2017_01,2017-01 起,2017-01,False,1679,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.06150495,0.12499618,-0.22417790,0.18416843,0.72743796,0.50000000,2.82760513,0.04996072
core_explore_80_20_total_mv_winner_core__aggr_13_87_prom12_emergent_theme_quality_gate_signal29_leader76_coverage_penalty_risk18_cap14_exit66_lowturn__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_13_87_prom12_emergent_theme_quality_gate_signal29_leader76_coverage_penalty_risk18_cap14_exit66_lowturn,"核心80_探索20_总市值底座_胜出者核心__进攻13/87 晋升12只(强主题涌现, 覆盖惩罚, 信号29%, 龙头76%, 熊市18%, 单票14%, 出场66%, 低换手) (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻13/87 晋升12只(强主题涌现, 覆盖惩罚, 信号29%, 龙头76%, 熊市18%, 单票14%, 出场66%, 低换手)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-06-04,since_2017_01,2017-01 起,2017-01,False,1679,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.05397362,0.12470455,-0.26629299,0.18684807,0.71747966,0.45614035,2.82687008,0.05242504
core_explore_80_20_equal_weight_winner_core__aggr_03_97_prom2_weekly_alpha_pullback_cashoff_cap75_hold5_turn12_exit88_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_03_97_prom2_weekly_alpha_pullback_cashoff_cap75_hold5_turn12_exit88_weekly,"核心80_探索20_等权底座_胜出者核心__进攻3/97 晋升2只(周频Alpha回踩, 熊市空仓, 单票75%, 持有5周, 换手12%, 出场88%, 单周) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻3/97 晋升2只(周频Alpha回踩, 熊市空仓, 单票75%, 持有5周, 换手12%, 出场88%, 单周)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-19,since_2017_01,2017-01 起,2017-01,False,1678,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.95850997,0.12469020,-0.35404067,0.24397190,0.60321988,0.45208333,3.29021521,0.07631031
core_explore_80_20_total_mv_winner_core__aggr_01_99_prom2_core_6_1_cash_off_and_cap95_weekly__sat_weekly_risk__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_01_99_prom2_core_6_1_cash_off_and_cap95_weekly__sat_weekly_risk,"核心80_探索20_总市值底座_胜出者核心__进攻1/99 晋升2只(核心6-1动量, 熊市空仓 and, 单票95%, 单周)__卫星周频两档风控 (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻1/99 晋升2只(核心6-1动量, 熊市空仓 and, 单票95%, 单周)__卫星周频两档风控",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-14,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.95162509,0.12468165,-0.32418086,0.15998240,0.81498446,0.27974948,7.77935826,0.17415888
core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_6_1_full_risk_cap40_biweekly__sat_three_stage_buffered__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_6_1_full_risk_cap40_biweekly__sat_three_stage_buffered,"核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(核心6-1动量, 满风险, 单票40%, 双周)__卫星周频三档风控(双周确认) (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(核心6-1动量, 满风险, 单票40%, 双周)__卫星周频三档风控(双周确认)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-14,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.95428600,0.12451614,-0.46823045,0.28051655,0.55950708,0.54583333,7.04517611,0.12423478
core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_multifactor_trend_lowvol_quality__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_multifactor_trend_lowvol_quality,核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(多因子趋势低波质量) (2017-01 起),核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(多因子趋势低波质量),core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-19,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.00640594,0.12399950,-0.47133141,0.21344494,0.65261608,0.53982301,3.07944669,0.06539751
core_explore_80_20_total_mv_winner_core__aggr_10_90_prom6_core_multifactor_momentum_quality__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_10_90_prom6_core_multifactor_momentum_quality,核心80_探索20_总市值底座_胜出者核心__进攻10/90 晋升6只(多因子动量+质量) (2017-01 起),核心80_探索20_总市值底座_胜出者核心__进攻10/90 晋升6只(多因子动量+质量),core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-15,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.00606497,0.12398596,-0.43264482,0.21306569,0.65305072,0.52212389,3.28778595,0.07423657
core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_6_1_full_risk_cap40_biweekly__sat_three_stage_buffered_asym13__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_6_1_full_risk_cap40_biweekly__sat_three_stage_buffered_asym13,"核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(核心6-1动量, 满风险, 单票40%, 双周)__卫星周频三档风控(快减1慢加3) (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(核心6-1动量, 满风险, 单票40%, 双周)__卫星周频三档风控(快减1慢加3)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-14,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.94012502,0.12393094,-0.47034531,0.28105363,0.55713838,0.55000000,7.12211753,0.12535485
core_explore_90_10_equal_weight_winner_core__aggr_13_87_prom12_emergent_theme_quality_gate_signal24_leader68_risk20_cap16_exit68__since_2017_01,core_explore_90_10_equal_weight_winner_core__aggr_13_87_prom12_emergent_theme_quality_gate_signal24_leader68_risk20_cap16_exit68,"核心90_探索10_等权底座_胜出者核心__进攻13/87 晋升12只(强主题涌现, 信号24%, 龙头68%, 熊市20%, 单票16%, 出场68%) (2017-01 起)","核心90_探索10_等权底座_胜出者核心__进攻13/87 晋升12只(强主题涌现, 信号24%, 龙头68%, 熊市20%, 单票16%, 出场68%)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-28,since_2017_01,2017-01 起,2017-01,False,1678,equal_weight,等权底座,winner_core,胜出者核心,0.90000000,0.10000000,0,2.00292038,0.12386104,-0.32135288,0.20837261,0.65982099,0.47787611,3.05302086,0.05300907
core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_multifactor_trend_quality_rebalance__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_08_92_prom6_core_multifactor_trend_quality_rebalance,核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(多因子趋势质量再平衡) (2017-01 起),核心80_探索20_总市值底座_胜出者核心__进攻8/92 晋升6只(多因子趋势质量再平衡),core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-19,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,2.00271295,0.12385280,-0.43999141,0.21591642,0.64704129,0.54867257,3.10406071,0.06694119
core_explore_80_20_total_mv_winner_core__aggr_01_99_prom2_core_6_1_cash_off_and_cap90_weekly__sat_weekly_risk__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_01_99_prom2_core_6_1_cash_off_and_cap90_weekly__sat_weekly_risk,"核心80_探索20_总市值底座_胜出者核心__进攻1/99 晋升2只(核心6-1动量, 熊市空仓 and, 单票90%, 单周)__卫星周频两档风控 (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻1/99 晋升2只(核心6-1动量, 熊市空仓 and, 单票90%, 单周)__卫星周频两档风控",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-14,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.92846678,0.12372033,-0.32418086,0.15977913,0.81046044,0.27974948,7.75787503,0.17250390
core_explore_90_10_total_mv_winner_core__aggr_13_87_prom12_emergent_theme_quality_gate_signal24_leader68_risk20_cap12_exit68__since_2017_01,core_explore_90_10_total_mv_winner_core__aggr_13_87_prom12_emergent_theme_quality_gate_signal24_leader68_risk20_cap12_exit68,"核心90_探索10_总市值底座_胜出者核心__进攻13/87 晋升12只(强主题涌现, 信号24%, 龙头68%, 熊市20%, 单票12%, 出场68%) (2017-01 起)","核心90_探索10_总市值底座_胜出者核心__进攻13/87 晋升12只(强主题涌现, 信号24%, 龙头68%, 熊市20%, 单票12%, 出场68%)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-28,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.90000000,0.10000000,0,1.99068380,0.12337383,-0.31744881,0.20087584,0.67473335,0.46017699,2.84507450,0.05033013
core_explore_80_20_total_mv_winner_core__aggr_01_99_prom3_core_6_1_cash_off_and_cap95__sat_weekly_risk__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_01_99_prom3_core_6_1_cash_off_and_cap95__sat_weekly_risk,"核心80_探索20_总市值底座_胜出者核心__进攻1/99 晋升3只(核心6-1动量, 熊市空仓 and, 单票95%)__卫星周频两档风控 (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻1/99 晋升3只(核心6-1动量, 熊市空仓 and, 单票95%)__卫星周频两档风控",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-14,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.98884243,0.12330035,-0.16251675,0.18692115,0.71210646,0.30088496,2.94405747,0.05381631
core_explore_80_20_equal_weight_winner_core__aggr_05_95_prom3_weekly_alpha_pullback_cost_guard_cap45_hold5_turn12_exit90_weekly__since_2017_01,core_explore_80_20_equal_weight_winner_core__aggr_05_95_prom3_weekly_alpha_pullback_cost_guard_cap45_hold5_turn12_exit90_weekly,"核心80_探索20_等权底座_胜出者核心__进攻5/95 晋升3只(周频Alpha回踩, 成本防守, 单票45%, 持有5周, 换手12%, 出场90%, 单周) (2017-01 起)","核心80_探索20_等权底座_胜出者核心__进攻5/95 晋升3只(周频Alpha回踩, 成本防守, 单票45%, 持有5周, 换手12%, 出场90%, 单周)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-19,since_2017_01,2017-01 起,2017-01,False,1678,equal_weight,等权底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.92476769,0.12329347,-0.38429235,0.23731631,0.60912387,0.53750000,5.18473992,0.12159649
core_explore_90_10_equal_weight_winner_core__aggr_13_87_prom14_emergent_theme_quality_gate_signal30_leader80_coverage_penalty_risk14_cap08_exit62_lowturn__since_2017_01,core_explore_90_10_equal_weight_winner_core__aggr_13_87_prom14_emergent_theme_quality_gate_signal30_leader80_coverage_penalty_risk14_cap08_exit62_lowturn,"核心90_探索10_等权底座_胜出者核心__进攻13/87 晋升14只(强主题涌现, 覆盖惩罚, 信号30%, 龙头80%, 熊市14%, 单票8%, 出场62%, 低换手) (2017-01 起)","核心90_探索10_等权底座_胜出者核心__进攻13/87 晋升14只(强主题涌现, 覆盖惩罚, 信号30%, 龙头80%, 熊市14%, 单票8%, 出场62%, 低换手)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-06-08,since_2017_01,2017-01 起,2017-01,False,1679,equal_weight,等权底座,winner_core,胜出者核心,0.90000000,0.10000000,0,2.01609418,0.12322790,-0.14959944,0.16294404,0.79286824,0.48245614,3.10143975,0.06585258
core_explore_90_10_equal_weight_winner_core__aggr_13_87_prom16_emergent_theme_quality_gate_signal30_leader80_coverage_penalty_risk14_cap08_exit62_lowturn__since_2017_01,core_explore_90_10_equal_weight_winner_core__aggr_13_87_prom16_emergent_theme_quality_gate_signal30_leader80_coverage_penalty_risk14_cap08_exit62_lowturn,"核心90_探索10_等权底座_胜出者核心__进攻13/87 晋升16只(强主题涌现, 覆盖惩罚, 信号30%, 龙头80%, 熊市14%, 单票8%, 出场62%, 低换手) (2017-01 起)","核心90_探索10_等权底座_胜出者核心__进攻13/87 晋升16只(强主题涌现, 覆盖惩罚, 信号30%, 龙头80%, 熊市14%, 单票8%, 出场62%, 低换手)",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-06-08,since_2017_01,2017-01 起,2017-01,False,1679,equal_weight,等权底座,winner_core,胜出者核心,0.90000000,0.10000000,0,2.01609418,0.12322790,-0.14959944,0.16294404,0.79286824,0.48245614,3.10143975,0.06585258
core_explore_80_20_total_mv_winner_core__aggr_01_99_prom3_core_6_1_cash_off_and_cap90__sat_weekly_risk__since_2017_01,core_explore_80_20_total_mv_winner_core__aggr_01_99_prom3_core_6_1_cash_off_and_cap90__sat_weekly_risk,"核心80_探索20_总市值底座_胜出者核心__进攻1/99 晋升3只(核心6-1动量, 熊市空仓 and, 单票90%)__卫星周频两档风控 (2017-01 起)","核心80_探索20_总市值底座_胜出者核心__进攻1/99 晋升3只(核心6-1动量, 熊市空仓 and, 单票90%)__卫星周频两档风控",core_explore,dynamic_index_core_explore_universe,"动态指数池(核心:沪深300+科创50, 探索:中证500+科创100+科创200)",2017-01-01,2026-05-14,since_2017_01,2017-01 起,2017-01,False,1678,total_mv,总市值底座,winner_core,胜出者核心,0.80000000,0.20000000,0,1.98679927,0.12321878,-0.16251675,0.18691958,0.71171809,0.30088496,2.93558717,0.05365080
